job_nm|month_pay|job_loc|co_id|co_nm|co_ownership|co_ee_size|co_link|co_industry|co_add|co_desc
房产投资顾问（美国房产）|8001-10000|北京|CC361816124|华美优胜海外房产公司|['合资']|['100-499人']|['http://www.hminvestment.com']|['房地产/建筑/建材/工程,基金/证券/期货/投资,中介服务,专业服务/咨询(财会/法律/人力资源等)']|['北京市东城区银河SOHO，D座50815上海市静安区南京西路580号仲益大厦701']|[<Element div at 0x1076a81d8>]
财务经理|13000-18000|北京|CC196953527|新经典文化股份有限公司|['民营']|['100-499人']|['http://www.readinglife.com']|['媒体/出版/影视/文化传播,互联网/电子商务,计算机软件,零售/批发']|['北京西城区北三环中路6号北京出版集团10层']|[<Element div at 0x1076a81d8>]
业务员|8001-10000|北京|CC191011922|北京坤元通科技发展有限公司|['民营']|['20人以下']|[]|['北京市朝阳区霞光里15号楼霄云中心B座806']|[]|[<Element div at 0x1076a81d8>]
事业部客户经理|8001-10000|北京|CC382625788|企业管家(北京)科技服务有限公司|['上市公司']|['500-999人']|['http://null']|['互联网/电子商务']|['北京市海淀区黑泉路8号1幢c座1层（宝盛广场）']|[<Element div at 0x107695278>]
交流项目经理|6001-8000|北京|CC203955217|亚太医院管理研究中心|['民营']|['20-99人']|[]|['朝阳区三元桥时间国际4号楼703室']|[]|[<Element div at 0x1076cc048>]
市场拓展|10001-15000|北京-朝阳区|CC659870226|北京美行思远国际文化发展有限公司|['民营']|['20-99人']|['http://www.mxsyzen.com/']|['教育/培训/院校,互联网/电子商务,专业服务/咨询(财会/法律/人力资源等),媒体/出版/影视/文化传播']|['朝阳区国贸建外SOHO9号楼3103']|[<Element div at 0x1076cc0e8>]
销售经理|8000-12000|北京|CC134272374|中国航天工业科学技术咨询有限公司|['国企']|['20-99人']|['http://www.castcc.com']|['专业服务/咨询(财会/法律/人力资源等),航空/航天研究与制造']|['北京市西城区南菜园街88号大观国际']|[<Element div at 0x1076cc188>]
翻译（工作地点：希腊/西班牙）|6000-12000|北京-朝阳区|CC664059325|北京欧森商务投资有限责任公司|['民营']|['20-99人']|['http://www.cnousen.com']|['专业服务/咨询(财会/法律/人力资源等)']|['朝阳区南三环劲松桥南龙辉大厦1401室']|[<Element div at 0x1076cc188>]
运营顾问/全英文沟通/,团队氛围|6001-8000|北京-海淀区|CC217865815|启德环球(北京)教育科技有限公司|['民营']|['1000-9999人']|['http://www.eic.org.cn']|['教育/培训/院校,互联网/电子商务,IT服务(系统/数据/维护),计算机软件']|['北京市海淀区中关村南大街2号数码大厦A座9层']|[<Element div at 0x1076cc9a8>]
销售经理|25000-50000|北京|CC480001334|北京中欧亚环保科技有限公司|['民营']|['20-99人']|['http://www.bjzoy.com']|['环保,石油/石化/化工,能源/矿产/采掘/冶炼,加工制造（原料加工/模具）']|['北京市朝阳区东三环南路19号联合国际大厦甲段617室。']|[<Element div at 0x1076c5a98>]
物理治疗师|30001-50000|北京|CC120835891|北京德尔康尼骨科医院|['民营']|['100-499人']|['http://www.dcn.org.cn']|['医疗/护理/美容/保健/卫生服务']|['北京市海淀区阜石路甲19号']|[<Element div at 0x1076a8638>]
项目主管|8000-15000|北京|CC325357185|北京易活生物科技有限公司|['民营']|['20-99人']|['http://www.yihuobio.com']|['医药/生物工程']|['北京市海淀区花园北路35号']|[<Element div at 0x1076c56d8>]
销售经理（,）|10001-15000|北京|CC000614122|北京北开电气股份有限公司|['国企']|['500-999人']|['http://']|['其他,加工制造（原料加工/模具）,大型设备/机电设备/重工业']|['北京经济技术开发区永昌南路5号']|[<Element div at 0x1076cc728>]
派驻管培生（出国、带薪培训、提供住宿）|6000-10000|北京-东城区|CC151631712|弘历软件|['民营']|['500-999人']|['http://www.hl1998.com']|['计算机软件,基金/证券/期货/投资,互联网/电子商务,IT服务(系统/数据/维护)']|['北京市东城区东二环']|[<Element div at 0x1076cc7c8>]
展会销售助理/,展会电话销售|6001-8000|北京-朝阳区|CC310159318|北京巨友华宇国际会展有限公司|['民营']|['20人以下']|[]|['北京市朝阳区酒仙桥路甲10号星城国际C座1530']|[]|[<Element div at 0x1076cc778>]
韩国产品经理（有,留学经验）|7000-9000|北京|CC436837487|北京诺春风医疗科技有限公司|['民营']|['20-99人']|[]|['朝阳区东大桥路12号润诚中心2层209']|[]|[<Element div at 0x1076cc778>]
销售总监|20001-30000|北京-朝阳区|CC156756216|阜新华通集团|['民营']|['500-999人']|['http://www.htpiping.com']|['电气/电力/水利,石油/石化/化工,能源/矿产/采掘/冶炼']|['北京市朝阳区华腾世纪总部公园B座7层']|[<Element div at 0x1076cc728>]
商务拓展助理|6001-8000|北京-海淀区|CC328411483|北京棕榈创想科技有限公司|['民营']|['20-99人']|[]|['北京市海淀区上地东路35号颐泉汇大厦b座622-627']|[]|[<Element div at 0x1076cc8b8>]
运营专员|8000-15000|北京|CC246111889|北京小牛互联科技有限公司|['民营']|['20-99人']|['http://null']|['互联网/电子商务,通信/电信/网络设备']|['北京市海淀区高里掌路1号院2号楼1层101-007']|[<Element div at 0x1076cc8b8>]
操作|8001-10000|北京|CC562940721|池铭(北京)国际物流有限公司|['民营']|['20-99人']|[]|['北京市朝阳区朝阳路67号9号楼307室']|[]|[<Element div at 0x1076cc5e8>]
基金销售经理|8000-15000|北京|CC234317110|北京双城世达咨询有限责任公司|['民营']|['20-99人']|['http://www.scstar.net']|['基金/证券/期货/投资,中介服务,房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)']|['北京市朝阳区东三环北路38号泰康金融大厦3601']|[<Element div at 0x106b53b38>]
BD|10001-15000|北京-东城区|CC389986689|北京全民快乐科技有限公司|['民营']|['100-499人']|['http://null']|['互联网/电子商务']|['北京全民快乐科技有限公司']|[<Element div at 0x1076c5228>]
业务代表（,航空航天）|6001-8000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x1076c5ae8>]
业务代表（,全铝家具）|6001-8000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x1076cce08>]
高级销售经理（,船舶）|8001-10000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x1076753b8>]
高级销售经理（,全铝家具）|8001-10000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x1076a8228>]
业务代表（,航空航天）|6001-8000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x107672958>]
高级销售经理（,航空航天）|8001-10000|北京|CC194438212|辽宁忠旺集团有限公司|['股份制企业']|['10000人以上']|['http://www.zhongwang.com']|['大型设备/机电设备/重工业,加工制造（原料加工/模具）']|['辽阳市宏伟区文圣路299号']|[<Element div at 0x107695598>]
测试工程师（,表）|3500-5000|北京|CC593603929|北京博纳电气股份有限公司|['民营']|['1000-9999人']|['http://www.bjbanner.com.cn']|['仪器仪表及工业自动化,大型设备/机电设备/重工业,加工制造（原料加工/模具）,电气/电力/水利']|['北京市昌平区回龙观镇二拨子龙城花园南']|[<Element div at 0x1076729f8>]
游戏推广|12000-20000|北京-朝阳区|CC561502623|云派互联科技(北京)有限公司|['民营']|['20-99人']|[]|['北京市朝阳区北苑路甲13号北辰新纪元2座705']|[]|[<Element div at 0x1076cc098>]
房产销售顾问|6001-8000|北京-朝阳区|CC469460135|旅视万杨(北京)置业有限公司|['合资']|['20-99人']|[]|['旅视万杨（北京）置业有限公司']|[]|[<Element div at 0x107672ea8>]
游戏广告设计|8000-15000|北京-朝阳区|CC306386910|北京太能沃可网络科技股份有限公司|['股份制企业']|['20-99人']|[]|['北京市朝阳区霄云路46号国航世纪大厦裙楼3层3C户']|[]|[<Element div at 0x107672ea8>]
目的地资源采购部总监|10001-15000|北京|CC344168583|北京鼎鸿假日国际旅行社有限公司|['股份制企业']|['100-499人']|['http://www.dinghongtour.com']|['旅游/度假']|['北京市朝阳区朝外大街19号华普国际大厦813室']|[<Element div at 0x107672908>]
SEO-SEM|6000-12000|北京|CC460768980|北京同仁堂国际信息技术有限公司|['合资']|['100-499人']|[]|['北京市丰台区南四环西路186号汉威国际广场四区2号楼9M层']|[]|[<Element div at 0x1076cc818>]
市场推广-北京-00299|10001-15000|北京|CC662356728|北京羽扇智信息科技有限公司|['外商独资']|['100-499人']|['http://www.mobvoi.com']|['计算机软件,互联网/电子商务,IT服务(系统/数据/维护)']|['北京市海淀区苏州街3号大恒科技大厦18层']|[<Element div at 0x1076cc138>]
房产销售总监|10001-15000|北京-朝阳区|CC421293737|天津凯润房地产咨询服务有限公司|['民营']|['20人以下']|[]|['天津市劝业场街道大沽北路2号环球金融中心津塔写字楼5004']|[]|[<Element div at 0x1076ccae8>]
产品顾问|4001-6000|北京-朝阳区|CC421293737|天津凯润房地产咨询服务有限公司|['民营']|['20人以下']|[]|['天津市劝业场街道大沽北路2号环球金融中心津塔写字楼5004']|[]|[<Element div at 0x1076ccae8>]
市场企划部助理(有,留学或工作经历）|4001-6000|北京|CC306619611|耀莱集团|['上市公司']|['500-999人']|['http://www.hk970.com']|['汽车/摩托车,零售/批发,广告/会展/公关,其他']|['北京市朝阳区新东路幸福二村40号耀莱大厦A座3层']|[<Element div at 0x1076cc138>]
境外-,运营|20001-30000|北京|CC252162082|房司令|['民营']|['100-499人']|[]|['南京市秦淮区淮海路68号苏宁生活广场苏宁雅悦11楼11号']|[]|[<Element div at 0x107672908>]
销售总监|30001-50000|北京|CC252162082|房司令|['民营']|['100-499人']|[]|['南京市秦淮区淮海路68号苏宁生活广场苏宁雅悦11楼11号']|[]|[<Element div at 0x107675d18>]
运营|15001-20000|北京|CC252162082|房司令|['民营']|['100-499人']|[]|['南京市秦淮区淮海路68号苏宁生活广场苏宁雅悦11楼11号']|[]|[<Element div at 0x107695458>]
翻译、业务员|6000-12000|北京|CC421390430|天津亨泽科技有限公司|['民营']|['100-499人']|['http://www.jinhengwood.com/']|['房地产/建筑/建材/工程,互联网/电子商务,加工制造（原料加工/模具）,贸易/进出口']|['天津市东丽区空港商务园E8-A402室']|[<Element div at 0x1076cc818>]
市场专员|10001-15000|北京|CC144011978|北京21世纪不动产第一置地加盟店|['合资']|['1000-9999人']|[]|['北京市朝阳区阳光上东']|[]|[<Element div at 0x1076ccf98>]
房产销售/,投资顾问|8001-10000|北京-东城区|CC623755429|北美房产投资集团|['股份制企业']|['20-99人']|[]|['东城区朝阳门北大街2号港澳中心写字楼5层']|[]|[<Element div at 0x107675ea8>]
运营经理|5000-10000|北京|CC397371515|北京金刚游科技有限公司|['上市公司']|['500-999人']|[]|['北京市东城区板桥南巷7号院北配楼']|[]|[<Element div at 0x107675ea8>]
英语租赁顾问（无责底薪4200+高额提成+岗前培训+,旅游）|8001-10000|北京|CC144011978|北京21世纪不动产第一置地加盟店|['合资']|['1000-9999人']|[]|['北京市朝阳区阳光上东']|[]|[<Element div at 0x1076c5b88>]
高端,销售/英语、韩语/,置业（五险+高提+住宿）|8001-10000|北京|CC144011978|北京21世纪不动产第一置地加盟店|['合资']|['1000-9999人']|[]|['北京市朝阳区阳光上东']|[]|[<Element div at 0x1076c51d8>]
业务员|4001-6000|北京-昌平区|CC000440799|有研亿金新材料有限公司|['股份制企业']|['100-499人']|['http://www.grikin.com']|['电子技术/半导体/集成电路,加工制造（原料加工/模具）,医疗设备/器械']|['北京市昌平区科技园区超前路33号']|[<Element div at 0x1076c5e58>]
事业部主管（英语翻译）|6000-12000|北京-东城区|CC407922211|北京盛诺一家医院管理咨询有限公司|['外商独资']|['100-499人']|[]|['北京市东城区长安街1号东方广场西一（W1）办公楼2层205']|[]|[<Element div at 0x1076c5868>]
房产移民置业顾问|10001-15000|北京|CC551552626|澳慧投资管理(上海)有限公司|['合资']|['100-499人']|['http://www.aus-pac.com/']|['房地产/建筑/建材/工程,基金/证券/期货/投资,中介服务']|['上海市静安区北京西路1701号静安中华大厦905室']|[<Element div at 0x1076c5ef8>]
房产（置业）销售顾问|8001-10000|北京-朝阳区|CC551552626|澳慧投资管理(上海)有限公司|['合资']|['100-499人']|['http://www.aus-pac.com/']|['房地产/建筑/建材/工程,基金/证券/期货/投资,中介服务']|['上海市静安区北京西路1701号静安中华大厦905室']|[<Element div at 0x1076c51d8>]
高级,房产销售顾问|8001-10000|北京-朝阳区|CC551552626|澳慧投资管理(上海)有限公司|['合资']|['100-499人']|['http://www.aus-pac.com/']|['房地产/建筑/建材/工程,基金/证券/期货/投资,中介服务']|['上海市静安区北京西路1701号静安中华大厦905室']|[<Element div at 0x1076c5908>]
房产销售经理|10001-15000|北京-朝阳区|CC551552626|澳慧投资管理(上海)有限公司|['合资']|['100-499人']|['http://www.aus-pac.com/']|['房地产/建筑/建材/工程,基金/证券/期货/投资,中介服务']|['上海市静安区北京西路1701号静安中华大厦905室']|[<Element div at 0x1076c5868>]
房产置业总监|6001-8000|北京|CC378220935|北青海外(北京)国际投资管理有限公司|['民营']|['20-99人']|[]|['北京市朝阳区东三环北路38号院4号楼好世界商场地下一层B04']|[]|[<Element div at 0x107675b38>]
销售顾问（,医疗方向）|6000-10000|北京|CC305092780|北京助康科技有限公司|['民营']|['20人以下']|[]|['北京市朝阳区奥体中心园区内国粹馆']|[]|[<Element div at 0x107675048>]
